,AAPL,AMZN,ATT,AUD,BOND,EUR,GE,GOLD,INTC,SILVER,SPY
2012-11-21,20.060715,11.9015,25.566465,1.0369,1118.00062,1.2829,159.07692,1728.69,19.360001,33.36,139.449997
2012-11-23,20.410713,11.994,25.951662,1.0461,1117.836699,1.2976,161.846161,1753.0,19.719999,34.09,141.350006
2012-11-26,21.054644,12.181,25.657101,1.0465,1118.983471,1.2972,162.0,1748.7,19.889999,34.1563,141.050003
2012-11-27,20.885,12.17,25.39275,1.0446,1119.60813,1.2943,160.538467,1742.09,19.93,34.0513,140.330002
2012-11-28,20.819286,12.3555,25.39275,1.0476,1120.093068,1.2953,162.615387,1719.69,20.09,33.7513,141.460007
2012-11-29,21.048571,12.5635,25.626888,1.0435,1119.813614,1.2979,162.538467,1725.74,19.530001,34.2475,142.119995
2012-11-30,20.902857,12.6025,25.777946,1.0428,1120.122471,1.2986,162.538467,1714.98,19.57,33.4125,142.149994
2012-12-03,20.935356,12.5165,25.785498,1.0421,1119.570183,1.3054,160.153839,1715.96,19.540001,33.66,141.449997
2012-12-04,20.566071,12.6245,25.619335,1.0472,1120.564036,1.3094,160.461533,1697.59,19.969999,32.9325,141.25
2012-12-05,19.2425,12.698,25.611782,1.0456,1120.915023,1.3068,163.307693,1693.9,19.85,32.8675,141.5
2012-12-06,19.544287,12.6685,25.415407,1.0486,1120.920408,1.297,164.384613,1699.88,20.16,33.0275,141.979996
2012-12-07,19.044643,12.6635,25.483383,1.0488,1119.150129,1.2927,165.07692,1704.07,20.16,33.065,142.410004
2012-12-10,18.922144,12.3885,25.47583,1.0488,1119.78589,1.2941,164.538467,1713.11,20.08,33.2475,142.470001
2012-12-11,19.335358,12.5345,25.793051,1.0528,1118.694777,1.3005,165.461533,1709.95,20.65,32.9825,143.440002
2012-12-12,19.25,12.588,26.049849,1.0555,1116.943668,1.3074,167.538467,1711.71,20.67,33.475,143.509995
2012-12-13,18.9175,12.5625,25.92145,1.0528,1116.010697,1.3077,166.307693,1697.1,20.49,32.5413,142.630005
2012-12-14,18.206785,12.4595,25.687311,1.0566,1116.761515,1.3163,166.307693,1696.15,20.530001,32.2725,142.100006
2012-12-17,18.529642,12.693,25.853474,1.0552,1114.508783,1.3164,168.692307,1698.32,20.57,32.285,143.770004
2012-12-18,19.067858,13.02,25.936556,1.0535,1111.917628,1.3229,166.846161,1671.23,20.959999,31.6338,145.369995
2012-12-19,18.796785,12.8995,25.611782,1.0481,1113.53427,1.3227,161.615387,1667.18,21.1,31.0363,144.289993
2012-12-20,18.633215,13.075,25.808157,1.0483,1113.607044,1.3244,161.92308,1647.92,21.030001,29.9538,145.119995
2012-12-21,18.547501,12.846,25.430513,1.0396,1115.168482,1.3188,160.615387,1657.22,20.77,30.005,142.789993
2012-12-24,18.577499,12.931,25.483383,1.036,1114.33334,1.3185,160.153839,1657.84,20.639999,29.9075,142.350006
2012-12-26,18.321428,12.4315,25.513596,1.0378,1114.83545,1.3224,159.769226,1659.45,20.65,30.005,141.75
2012-12-27,18.395,12.4155,25.42296,1.0377,1116.692392,1.3236,159.153839,1664.1,20.51,30.1663,141.559998
2012-12-28,18.199642,12.259,25.166162,1.0373,1116.649641,1.3216,157.230774,1655.7,20.23,30.0175,140.029999
2012-12-31,19.006071,12.5435,25.460726,1.0394,1115.373213,1.3193,161.461533,1675.35,20.620001,30.345,142.410004
2013-01-02,19.608213,12.8655,26.435045,1.0504,1112.803167,1.3186,164.153839,1686.89,21.379999,31.0325,146.059998
2013-01-03,19.360714,12.924,26.450151,1.0466,1110.5482,1.3049,162.307693,1663.99,21.32,30.1737,145.729996
2013-01-04,18.821428,12.9575,26.608761,1.048,1110.058935,1.3069,163.07692,1656.1,21.16,30.2955,146.369995
2013-01-07,18.710714,13.423,26.729607,1.0503,1110.68792,1.3117,162.538467,1646.92,21.25,30.155,145.970001
2013-01-08,18.76107,13.319,25.944109,1.0504,1111.497998,1.3081,160.769226,1659.13,21.09,30.3825,145.550003
2013-01-09,18.467857,13.3175,25.861027,1.0514,1112.005713,1.3064,161.153839,1657.63,21.450001,30.3662,145.919998
2013-01-10,18.696787,13.267,25.959215,1.0598,1110.410852,1.3272,162.846161,1675.36,21.799999,30.8612,147.080002
2013-01-11,18.582144,13.397,25.883686,1.0535,1111.142033,1.3343,162.538467,1662.98,22.0,30.465,147.070007
2013-01-14,17.919643,13.6365,25.694864,1.0567,1111.613278,1.3382,162.461533,1667.8,22.0,31.0438,146.970001
2013-01-15,17.354286,13.595,25.498489,1.0565,1112.120602,1.3306,163.07692,1679.62,21.879999,31.3775,147.070007
2013-01-16,18.074642,13.4465,25.120846,1.0572,1111.951504,1.3289,162.461533,1679.93,22.110001,31.4762,147.050003
2013-01-17,17.952856,13.524,25.075529,1.0546,1109.723765,1.3376,163.846161,1687.64,22.68,31.7475,148.0
2013-01-18,17.857143,13.606,25.256798,1.051,1110.77434,1.3321,169.538467,1684.25,21.25,31.865,148.330002
2013-01-22,18.0275,13.5095,25.385197,1.0566,1111.221052,1.3322,169.307693,1692.75,21.17,32.235,149.130005
2013-01-23,18.3575,13.4055,25.513596,1.0555,1111.01588,1.3318,168.769226,1685.84,21.110001,32.255,149.369995
2013-01-24,16.089287,13.673,25.490936,1.0451,1110.279776,1.3377,169.615387,1667.97,20.950001,31.6563,149.410004
2013-01-25,15.71,14.1995,25.694864,1.0424,1105.924127,1.3464,171.461533,1658.65,20.959999,31.1962,150.25
2013-01-28,16.065357,13.802,25.777946,1.0418,1105.062232,1.3456,173.07692,1655.61,21.049999,30.885,150.070007
2013-01-29,16.366785,13.0175,26.193354,1.0475,1104.327213,1.3492,173.07692,1663.8,21.280001,31.39,150.660004
2013-01-30,16.315357,13.638,26.042295,1.0418,1103.58635,1.3567,171.0,1677.0,21.370001,32.035,150.070007
2013-01-31,16.2675,13.275,26.276436,1.0425,1104.292748,1.3579,171.384613,1663.7,21.040001,31.4637,149.699997
2013-02-01,16.200714,13.25,26.820242,1.0407,1103.22048,1.364,174.0,1667.4,21.360001,31.8275,151.240005
2013-02-04,15.797143,12.999,26.608761,1.0438,1104.800714,1.3514,171.615387,1674.3,21.16,31.7475,149.539993
2013-02-05,16.351429,13.3445,26.699396,1.039,1103.02951,1.3583,173.384613,1672.95,21.18,31.8225,151.050003
2013-02-06,16.333929,13.111,26.759819,1.032,1104.693646,1.3523,172.615387,1677.57,20.99,31.835,151.160004
2013-02-07,16.722143,13.0115,26.638973,1.0282,1104.989564,1.3398,172.92308,1671.4,20.809999,31.4725,150.960007
2013-02-08,16.963572,13.0975,26.638973,1.0319,1104.363648,1.3365,173.07692,1667.25,21.0,31.4162,151.800003
2013-02-11,17.140356,12.8605,26.608761,1.0256,1104.737791,1.3406,172.692307,1648.07,21.030001,30.955,151.770004
2013-02-12,16.710714,12.935,26.888218,1.0305,1103.088189,1.3454,173.692307,1651.33,21.190001,31.1138,152.020004
2013-02-13,16.678928,13.4735,26.752266,1.0371,1101.86658,1.3452,179.92308,1642.5,21.25,30.785,152.149994
2013-02-14,16.663929,13.462,26.654079,1.0359,1103.607612,1.3363,180.07692,1634.85,21.23,30.4,152.289993
2013-02-15,16.434286,13.2545,26.706949,1.0305,1103.114665,1.336,179.153839,1610.15,21.120001,29.7975,152.110001
2013-02-19,16.428213,13.4875,26.941088,1.0356,1102.344949,1.3388,182.692307,1605.05,21.09,29.4763,153.25
2013-02-20,16.030357,13.3205,26.79003,1.0256,1102.411989,1.3283,180.07692,1564.55,20.73,28.565,151.339996
2013-02-21,15.930714,13.297,26.759819,1.0245,1103.580203,1.319,178.92308,1576.27,20.25,28.675,150.419998
2013-02-22,16.100357,13.271,26.948641,1.032,1103.905725,1.3194,179.92308,1581.16,20.42,28.7313,151.889999
2013-02-25,15.814286,12.9935,26.57855,1.0258,1106.601385,1.3063,175.461533,1593.46,20.23,29.005,149.0
2013-02-26,16.034643,12.968,26.805136,1.0229,1107.0286,1.3061,177.307693,1613.76,20.58,29.405,150.020004
2013-02-27,15.8775,13.1625,27.07704,1.0234,1106.180667,1.3139,179.769226,1597.1,20.93,29.005,151.910004
2013-02-28,15.764286,13.2135,27.122356,1.0215,1106.854322,1.3057,178.615387,1579.61,20.879999,28.5438,151.610001
2013-03-01,15.373929,13.287,27.197886,1.0203,1107.599915,1.3022,178.384613,1576.18,21.030001,28.6075,152.110001
2013-03-04,15.001786,13.6555,27.364048,1.0196,1106.818322,1.3026,179.0,1573.83,21.27,28.565,152.919998
2013-03-05,15.397857,13.7795,27.643505,1.0258,1106.193208,1.3052,181.461533,1575.5,21.51,28.6887,154.289993
2013-03-06,15.202143,13.6895,27.409367,1.0233,1104.402323,1.2967,182.07692,1583.97,21.75,29.0394,154.5
2013-03-07,15.377857,13.694,27.484894,1.0268,1102.059086,1.3107,182.153839,1579.0,21.889999,28.9075,154.779999
2013-03-08,15.418571,13.7095,27.703926,1.0236,1099.674431,1.3005,182.846161,1578.97,21.58,28.9894,155.440002
2013-03-11,15.638214,13.562,27.643505,1.0281,1099.789499,1.3046,181.692307,1581.6,21.690001,29.0028,156.029999
2013-03-12,15.301071,13.7065,27.734138,1.0324,1101.135851,1.3034,180.07692,1592.8,21.639999,29.1437,155.679993
2013-03-13,15.298214,13.755,27.643505,1.0298,1101.166557,1.2961,180.692307,1587.7,21.66,29.1262,155.899994
2013-03-14,15.446429,13.287,27.839878,1.0384,1100.680815,1.3005,182.230774,1590.19,21.65,28.81,156.729996
2013-03-15,15.845,13.091,27.515106,1.0409,1101.840282,1.3076,180.307693,1592.1,21.379999,28.7757,155.830002
2013-03-18,16.275715,12.8945,27.303625,1.0402,1103.029416,1.2957,178.846161,1605.49,21.26,28.8988,154.970001
2013-03-19,16.231787,12.8205,27.296074,1.037,1104.71038,1.2882,179.384613,1612.87,21.139999,28.905,154.610001
2013-03-20,16.145714,12.864,27.333838,1.0379,1103.120058,1.2933,180.461533,1606.92,21.18,28.825,155.690002
2013-03-21,16.168928,12.6695,27.303625,1.044,1103.150326,1.2899,179.153839,1614.85,21.040001,29.17,154.360001
2013-03-22,16.496786,12.8875,27.515106,1.0444,1103.552547,1.2989,179.769226,1608.55,21.33,28.74,155.600006
2013-03-25,16.556429,12.801,27.484894,1.0466,1103.600698,1.2853,178.769226,1605.3,21.15,28.8375,154.949997
2013-03-26,16.469286,13.0155,27.749245,1.0485,1103.648813,1.2861,177.846161,1600.05,21.77,28.765,156.190002
2013-03-27,16.145714,13.265,27.658609,1.0444,1105.184201,1.278,177.692307,1605.27,21.83,28.675,156.190002
2013-03-28,15.809286,13.3245,27.711479,1.0411,1104.614409,1.2816,177.846161,1596.97,21.84,28.3375,156.669998
2013-04-01,15.318214,13.0805,28.134441,1.0423,1105.34558,1.2849,177.538467,1599.52,21.43,28.035,156.050003
2013-04-02,15.349643,13.166,28.376133,1.045,1104.668051,1.282,179.538467,1575.89,21.459999,27.285,156.820007
2013-04-03,15.428214,12.9515,28.157101,1.0461,1106.723491,1.285,176.92308,1557.9,21.049999,27.005,155.229996
2013-04-04,15.275714,12.954,28.632931,1.0437,1109.449447,1.2936,177.538467,1554.8,21.139999,26.9563,155.860001
2013-04-05,15.114286,12.774,28.716011,1.0383,1112.468185,1.2991,176.384613,1581.25,20.940001,27.3275,155.160004
2013-04-08,15.221786,12.9475,28.413897,1.0413,1110.927322,1.3009,177.846161,1573.47,21.09,27.305,156.210007
2013-04-09,15.249286,13.057,28.519636,1.0489,1110.375155,1.3083,177.384613,1585.35,21.75,27.985,156.75
2013-04-10,15.560357,13.2385,28.836859,1.0543,1108.086384,1.307,181.384613,1558.42,22.26,27.635,158.669998
2013-04-11,15.511786,13.4925,29.108761,1.0545,1108.666444,1.3099,181.461533,1561.5,21.83,27.6525,159.190002
2013-04-12,15.35,13.6435,29.146526,1.0508,1111.281918,1.3113,180.461533,1482.75,21.68,26.0013,158.800003
2013-04-15,14.994643,13.386,28.663141,1.0313,1112.06485,1.3036,175.461533,1348.21,21.379999,22.7675,155.119995
2013-04-16,15.222857,13.617,28.655588,1.039,1111.147694,1.3177,177.692307,1367.36,21.92,23.4025,157.410004
2013-04-17,14.385714,13.37,28.534742,1.0297,1111.553355,1.3032,175.07692,1376.25,21.93,23.335,155.110001
2013-04-18,14.001786,12.971,28.504532,1.0301,1112.096503,1.3051,174.384613,1390.5,22.24,23.265,154.139999
2013-04-19,13.9475,13.016,28.912388,1.0277,1111.287356,1.3052,167.307693,1403.79,22.440001,23.25,155.479996
2013-04-22,14.238214,13.1775,29.252266,1.0275,1111.543209,1.3066,164.230774,1426.45,22.879999,23.4427,156.169998
2013-04-23,14.504643,13.445,29.456194,1.0258,1111.452061,1.2996,165.384613,1413.0,23.379999,22.96,157.779999
2013-04-24,14.480714,13.439,27.97583,1.0279,1111.486503,1.3015,168.92308,1431.99,23.66,23.1873,157.880005
2013-04-25,14.585,13.735,28.157101,1.0292,1110.863173,1.3011,168.846161,1467.9,23.379999,24.3965,158.520004
2013-04-26,14.9,12.7405,27.97583,1.0276,1112.721121,1.303,170.846161,1461.92,23.4,24.0025,158.240005
2013-04-29,15.361429,12.487,28.172205,1.0351,1112.605858,1.3099,171.307693,1475.84,23.76,24.5595,159.300003
2013-04-30,15.813571,12.6905,28.293051,1.0371,1112.173829,1.3168,171.461533,1476.71,23.950001,24.3345,159.679993
2013-05-01,15.688929,12.4115,28.36858,1.0279,1113.5407,1.318,170.384613,1457.64,23.99,23.639,158.279999
2013-05-02,15.911429,12.6275,28.36858,1.0248,1113.562735,1.3065,171.692307,1467.07,24.110001,23.845,159.75
2013-05-03,16.070715,12.9025,28.202417,1.0319,1108.757433,1.3114,173.615387,1470.75,23.959999,24.1175,161.369995
2013-05-06,16.45393,12.786,28.013596,1.0254,1107.806404,1.3076,173.692307,1469.46,23.91,24.0175,161.779999
2013-05-07,16.380714,12.8865,28.338369,1.0185,1107.351356,1.3079,174.461533,1452.7,24.15,23.967,162.600006
2013-05-08,16.565714,12.934,28.572508,1.017,1108.269942,1.3153,177.0,1473.94,24.25,23.972,163.339996
2013-05-09,16.313213,13.008,28.194864,1.0092,1107.402913,1.3043,175.230774,1458.15,24.360001,23.7385,162.880005
2013-05-10,16.1775,13.1815,28.217524,1.0025,1103.503257,1.2989,176.153839,1448.55,24.5,23.8825,163.410004
2013-05-13,16.240713,13.2255,27.94562,0.9952,1102.637101,1.2975,175.769226,1430.59,24.08,23.6772,163.539993
2013-05-14,15.852143,13.4165,28.119335,0.9889,1101.168351,1.292,177.0,1425.46,23.84,23.418,165.229996
2013-05-15,15.316071,13.328,28.345921,0.9898,1101.251581,1.2887,178.769226,1393.03,24.200001,22.6048,166.119995
2013-05-16,15.520714,13.206,28.232628,0.9808,1104.479272,1.2882,179.0,1385.97,23.940001,22.696,165.339996
2013-05-17,15.473571,13.495,28.277946,0.973,1100.457385,1.2839,180.461533,1359.5,24.040001,22.255,166.940002
2013-05-20,15.818929,13.3815,28.111782,0.9808,1099.806905,1.2882,181.307693,1393.85,24.08,22.915,166.929993
2013-05-21,15.702143,13.443,27.900303,0.9803,1100.755013,1.2906,182.0,1376.29,24.15,22.445,167.169998
2013-05-22,15.7625,13.148,27.658609,0.9699,1097.271999,1.2858,183.538467,1370.27,24.07,22.293,165.929993
2013-05-23,15.790714,13.09,27.749245,0.975,1096.842795,1.2934,182.0,1391.05,24.049999,22.6085,165.449997
2013-05-24,15.898214,13.087,27.756798,0.9652,1097.170832,1.2932,181.0,1386.64,23.92,22.4,165.309998
2013-05-28,15.765714,13.3645,27.326284,0.9616,1091.430549,1.2856,181.538467,1381.12,24.08,22.342,166.300003
2013-05-29,15.891071,13.2765,27.122356,0.9634,1091.282408,1.2941,181.846161,1392.95,24.27,22.4905,165.220001
2013-05-30,16.127857,13.3415,26.812689,0.9662,1090.967429,1.305,181.538467,1414.0,24.209999,22.7833,165.830002
2013-05-31,16.061787,13.46,26.427492,0.9571,1088.942461,1.2999,179.384613,1387.8,24.280001,22.2725,163.449997
2013-06-03,16.097143,13.344,26.487915,0.9771,1089.295103,1.3076,181.846161,1411.35,25.24,22.7375,164.350006
2013-06-04,16.046785,13.285,26.941088,0.965,1087.556821,1.3081,182.0,1399.56,25.360001,22.5487,163.559998
2013-06-05,15.896786,13.3585,26.63142,0.9542,1087.790398,1.3093,179.384613,1403.43,24.700001,22.5725,161.270004
2013-06-06,15.659286,13.3915,27.046827,0.9597,1088.79804,1.3246,179.846161,1413.97,24.65,22.655,162.729996
2013-06-07,15.778929,13.8435,26.774923,0.9497,1085.298062,1.3218,183.538467,1382.97,24.59,21.67,164.800003
2013-06-10,15.674643,14.0535,27.182779,0.9464,1083.299293,1.3257,182.92308,1386.5,25.01,21.923,164.800003
2013-06-11,15.628571,13.739,27.009064,0.9427,1083.229675,1.3313,181.384613,1378.33,24.709999,21.67,163.100006
2013-06-12,15.435357,13.5835,26.903322,0.9484,1081.392413,1.3337,180.769226,1389.02,24.459999,21.7978,161.75
2013-06-13,15.57,13.7895,27.416918,0.9639,1083.953302,1.3375,182.153839,1386.15,24.99,21.861,164.210007
2013-06-14,15.358929,13.6995,27.122356,0.957,1086.691946,1.3347,180.92308,1390.67,24.92,22.09,163.179993
2013-06-17,15.428571,13.903,27.009064,0.9543,1085.128569,1.3367,182.846161,1385.27,25.1,21.875,164.440002
2013-06-18,15.420357,14.088,27.318731,0.9485,1084.785013,1.3392,187.153839,1367.67,25.469999,21.6807,165.740005
2013-06-19,15.107143,13.908,26.623867,0.9295,1078.119385,1.3295,184.461533,1351.31,25.0,21.4115,163.449997
2013-06-20,14.887143,13.672,25.944109,0.9197,1071.318845,1.322,178.846161,1284.97,24.190001,19.7098,159.399994
2013-06-21,14.767857,13.668,26.034742,0.9219,1066.238534,1.3122,179.692307,1296.42,24.200001,20.1225,159.070007
2013-06-24,14.376429,13.5305,26.027189,0.9249,1063.460327,1.312,176.384613,1282.39,23.58,19.687,157.059998
2013-06-25,14.379643,13.6045,26.457705,0.926,1061.449673,1.3077,177.769226,1277.65,23.879999,19.6505,158.570007
2013-06-26,14.216786,13.8785,26.68429,0.9277,1064.176343,1.3012,178.846161,1226.59,24.01,18.5403,160.139999
2013-06-27,14.063571,13.8775,26.910875,0.9275,1068.072879,1.3038,179.384613,1200.67,24.049999,18.494,161.080002
2013-06-28,14.161786,13.8845,26.73716,0.9138,1069.074743,1.301,178.384613,1234.53,24.23,19.676,160.419998
2013-07-01,14.615,14.105,26.661631,0.9238,1069.583221,1.3064,179.538467,1252.52,23.889999,19.6375,161.360001
2013-07-02,14.946071,14.1865,26.835346,0.9147,1070.257852,1.2979,176.153839,1243.43,23.719999,19.4095,161.210007
2013-07-03,15.028571,14.2015,26.903322,0.9087,1068.313143,1.3009,176.230774,1252.88,23.76,19.7852,161.279999
2013-07-05,14.907857,14.294,27.061934,0.9067,1057.414115,1.2829,178.769226,1223.14,24.059999,18.9238,163.020004
2013-07-08,14.823214,14.5295,26.873112,0.9134,1061.78317,1.287,179.384613,1236.98,23.190001,19.1058,163.949997
2013-07-09,15.083929,14.5765,26.888218,0.9176,1063.194568,1.2781,181.692307,1251.39,23.139999,19.3075,165.130005
2013-07-10,15.026071,14.6165,26.729607,0.9172,1060.551455,1.2978,181.07692,1259.72,23.25,19.3875,165.190002
2013-07-11,15.260357,14.983,27.092146,0.9188,1066.02204,1.3097,184.153839,1286.01,23.99,20.1637,167.440002
2013-07-12,15.2325,15.3775,27.046827,0.9049,1064.821202,1.3067,182.769226,1285.59,23.9,19.94,167.509995
2013-07-15,15.265714,15.3285,26.850452,0.9098,1067.477261,1.3062,181.769226,1284.7,23.940001,19.9795,168.149994
2013-07-16,15.364286,15.3435,27.099697,0.9253,1068.637594,1.3162,180.230774,1292.13,24.25,20.0174,167.520004
2013-07-17,15.368214,15.4345,27.160122,0.9237,1070.568676,1.3125,181.07692,1276.02,24.15,19.3408,167.949997
2013-07-18,15.42,15.2055,26.993958,0.917,1068.750998,1.3109,181.769226,1284.23,23.24,19.4035,168.869995
2013-07-19,15.176786,15.2615,27.046827,0.9172,1071.428637,1.3143,190.153839,1296.03,23.040001,19.5175,169.169998
2013-07-22,15.225357,15.174,26.873112,0.9249,1072.065919,1.3186,191.230774,1335.82,22.77,20.551,169.5
2013-07-23,14.963929,15.053,27.046827,0.9296,1070.7882,1.3223,190.07692,1345.18,22.75,20.4908,169.139999
2013-07-24,15.7325,14.947,26.73716,0.9163,1067.353269,1.3201,189.384613,1322.14,22.93,20.1777,168.520004
2013-07-25,15.660714,15.17,26.782476,0.9246,1066.390637,1.3277,189.92308,1333.83,23.059999,20.2507,168.929993
2013-07-26,15.749643,15.6005,26.888218,0.9259,1068.663668,1.3279,189.615387,1333.16,23.26,20.0025,169.110001
2013-07-29,15.9925,15.305,27.099697,0.9206,1067.523336,1.3262,188.384613,1328.1,23.24,19.8721,168.589996
2013-07-30,16.190001,15.1205,26.752266,0.9062,1066.697276,1.3263,188.307693,1326.37,23.379999,19.7432,168.589996
2013-07-31,16.161785,15.061,26.638973,0.8982,1067.215984,1.3302,187.461533,1325.07,23.34,19.8503,168.710007
2013-08-01,16.309999,15.2785,26.978851,0.8925,1061.296965,1.3207,189.384613,1310.2,23.200001,19.625,170.660004
2013-08-02,16.519285,15.2105,27.016617,0.8905,1066.991621,1.3276,190.0,1312.03,23.219999,19.8963,170.949997
2013-08-05,16.766071,15.0495,26.941088,0.8929,1065.585794,1.3258,188.615387,1303.01,22.92,19.7135,170.699997
2013-08-06,16.616072,15.0375,26.797583,0.8985,1065.19855,1.3305,187.0,1283.19,22.799999,19.5269,169.729996
2013-08-07,16.606428,14.8455,26.880665,0.9,1066.788331,1.3336,187.230774,1287.61,22.700001,19.5897,169.179993
2013-08-08,16.464643,14.787,26.654079,0.9105,1067.549103,1.3381,187.153839,1313.27,22.450001,20.2622,169.800003
2013-08-09,16.230356,14.863,26.283989,0.9206,1067.777081,1.3342,186.538467,1314.46,22.51,20.5475,169.309998
2013-08-12,16.691429,14.8345,26.374622,0.9148,1066.697435,1.33,186.692307,1338.39,22.639999,21.406,169.110001
2013-08-13,17.484644,14.6985,26.223564,0.9114,1061.583612,1.3263,186.153839,1321.67,22.52,21.4671,169.610001
2013-08-14,17.803572,14.567,26.26133,0.9122,1061.688062,1.3255,185.153839,1336.16,22.57,21.875,168.740005
2013-08-15,17.782499,14.3235,25.944109,0.9142,1058.770427,1.3347,184.615387,1366.18,22.030001,22.9907,166.380005
2013-08-16,17.940357,14.241,25.81571,0.9185,1054.889755,1.3329,184.230774,1376.57,21.91,23.255,165.830002
2013-08-19,18.133572,14.2785,25.521149,0.9109,1051.843792,1.3335,183.461533,1366.0,22.280001,23.1735,164.770004
2013-08-20,17.895357,14.3545,25.581572,0.9071,1054.745591,1.3417,182.461533,1371.23,22.52,23.015,165.580002
